Date,Target_Date,Ticker,Asset,Role,Split,Target_Squared_Return,Historical_Variance_Forecast
2022-02-04,2022-02-07,JPM,JPMorgan Chase,Stock,Validation,0.1113837918687899,4.177680523945802
2022-02-07,2022-02-08,JPM,JPMorgan Chase,Stock,Validation,3.474513433020097,4.101726870717934
2022-02-08,2022-02-09,JPM,JPMorgan Chase,Stock,Validation,0.1729804359210206,4.2577139916375994
2022-02-09,2022-02-10,JPM,JPMorgan Chase,Stock,Validation,0.1729804359210265,4.276247271785808
2022-02-10,2022-02-11,JPM,JPMorgan Chase,Stock,Validation,1.7168026650711563,4.267427310703789
2022-02-11,2022-02-14,JPM,JPMorgan Chase,Stock,Validation,0.871208478800826,4.265122749147865
2022-02-14,2022-02-15,JPM,JPMorgan Chase,Stock,Validation,2.1077179214940776,4.271636966905189
2022-02-15,2022-02-16,JPM,JPMorgan Chase,Stock,Validation,0.032697933992412,2.5850852763921757
2022-02-16,2022-02-17,JPM,JPMorgan Chase,Stock,Validation,5.429776162544739,1.665094773129999
2022-02-17,2022-02-18,JPM,JPMorgan Chase,Stock,Validation,0.2188185808257476,1.8225848599391419
2022-02-18,2022-02-22,JPM,JPMorgan Chase,Stock,Validation,0.0315542088755091,1.7821854150555467
2022-02-22,2022-02-23,JPM,JPMorgan Chase,Stock,Validation,4.477879906100075,1.5998622887606007
2022-02-23,2022-02-24,JPM,JPMorgan Chase,Stock,Validation,7.974049073616778,1.8577144397406227
2022-02-24,2022-02-25,JPM,JPMorgan Chase,Stock,Validation,5.468266325717902,2.2086904723092573
2022-02-25,2022-02-28,JPM,JPMorgan Chase,Stock,Validation,18.14082488590183,2.441939224410043
2022-02-28,2022-03-01,JPM,JPMorgan Chase,Stock,Validation,14.791302348172934,3.176287319231357
2022-03-01,2022-03-02,JPM,JPMorgan Chase,Stock,Validation,4.214021538197141,3.767619856404912
2022-03-02,2022-03-03,JPM,JPMorgan Chase,Stock,Validation,0.5088611364263848,3.9103512114529364
2022-03-03,2022-03-04,JPM,JPMorgan Chase,Stock,Validation,8.140899298396448,3.7026800104465756
2022-03-04,2022-03-07,JPM,JPMorgan Chase,Stock,Validation,15.509029079473017,3.9806428094759077
2022-03-07,2022-03-08,JPM,JPMorgan Chase,Stock,Validation,0.4995224295948482,4.536699120481419
2022-03-08,2022-03-09,JPM,JPMorgan Chase,Stock,Validation,15.429740913100282,3.989120998418435
2022-03-09,2022-03-10,JPM,JPMorgan Chase,Stock,Validation,1.418793634769307,5.020702509637404
2022-03-10,2022-03-11,JPM,JPMorgan Chase,Stock,Validation,5.189936395699983,4.696027792410318
2022-03-11,2022-03-14,JPM,JPMorgan Chase,Stock,Validation,0.9765178364598924,4.7143340242513565
2022-03-14,2022-03-15,JPM,JPMorgan Chase,Stock,Validation,3.094226961889134,4.880020388799253
2022-03-15,2022-03-16,JPM,JPMorgan Chase,Stock,Validation,19.111155756105205,5.19055982132384
2022-03-16,2022-03-17,JPM,JPMorgan Chase,Stock,Validation,1.5788507691806966,6.414482186709283
2022-03-17,2022-03-18,JPM,JPMorgan Chase,Stock,Validation,0.0012720792090547,6.378932756669686
2022-03-18,2022-03-21,JPM,JPMorgan Chase,Stock,Validation,0.1035133330385089,6.367053748990527
2022-03-21,2022-03-22,JPM,JPMorgan Chase,Stock,Validation,4.428745956943197,6.187798806394019
2022-03-22,2022-03-23,JPM,JPMorgan Chase,Stock,Validation,4.045653186520487,6.455033913604977
2022-03-23,2022-03-24,JPM,JPMorgan Chase,Stock,Validation,0.4210455424148329,6.591307963650259
2022-03-24,2022-03-25,JPM,JPMorgan Chase,Stock,Validation,0.75773334942486,6.479486621605328
2022-03-25,2022-03-28,JPM,JPMorgan Chase,Stock,Validation,0.5514711395373948,6.183468085157993
2022-03-28,2022-03-29,JPM,JPMorgan Chase,Stock,Validation,0.0483245540812136,5.88808652790088
2022-03-29,2022-03-30,JPM,JPMorgan Chase,Stock,Validation,0.206458228892353,5.040573684930772
2022-03-30,2022-03-31,JPM,JPMorgan Chase,Stock,Validation,9.294497076881049,4.2910209791148315
2022-03-31,2022-04-01,JPM,JPMorgan Chase,Stock,Validation,0.5530267100393645,4.554825710464016
2022-04-01,2022-04-04,JPM,JPMorgan Chase,Stock,Validation,0.1957534044662232,4.5567217291100395
2022-04-04,2022-04-05,JPM,JPMorgan Chase,Stock,Validation,1.3701934586098303,4.1677914899827915
2022-04-05,2022-04-06,JPM,JPMorgan Chase,Stock,Validation,1.9520240332415704,3.427888517625017
2022-04-06,2022-04-07,JPM,JPMorgan Chase,Stock,Validation,0.0928378580529429,3.5121502437615724
2022-04-07,2022-04-08,JPM,JPMorgan Chase,Stock,Validation,3.2915366405390167,2.7670346742373377
2022-04-08,2022-04-11,JPM,JPMorgan Chase,Stock,Validation,0.1352253959529978,2.854025868790189
2022-04-11,2022-04-12,JPM,JPMorgan Chase,Stock,Validation,1.218456709886962,2.574705698337862
2022-04-12,2022-04-13,JPM,JPMorgan Chase,Stock,Validation,10.734931469680092,2.6150099090986756
2022-04-13,2022-04-14,JPM,JPMorgan Chase,Stock,Validation,0.8672386872162147,2.979486560422684
2022-04-14,2022-04-18,JPM,JPMorgan Chase,Stock,Validation,3.379599487893747,1.9182684317888334
2022-04-18,2022-04-19,JPM,JPMorgan Chase,Stock,Validation,4.200455420667872,2.031197224039225
2022-04-19,2022-04-20,JPM,JPMorgan Chase,Stock,Validation,0.1226623631883367,2.30995158436543
2022-04-20,2022-04-21,JPM,JPMorgan Chase,Stock,Validation,0.6056248570551449,2.3286678007267865
2022-04-21,2022-04-22,JPM,JPMorgan Chase,Stock,Validation,8.493135963982462,2.0461549692083834
2022-04-22,2022-04-25,JPM,JPMorgan Chase,Stock,Validation,0.0009949394697978,2.231775882098794
2022-04-25,2022-04-26,JPM,JPMorgan Chase,Stock,Validation,9.016532576006243,2.180511667604074
2022-04-26,2022-04-27,JPM,JPMorgan Chase,Stock,Validation,1.7138248775563345,2.379196556851615
2022-04-27,2022-04-28,JPM,JPMorgan Chase,Stock,Validation,2.4615198270436904,2.399987524483957
2022-04-28,2022-04-29,JPM,JPMorgan Chase,Stock,Validation,10.758728371766669,2.6070222995138943
2022-04-29,2022-05-02,JPM,JPMorgan Chase,Stock,Validation,0.8263284325747037,2.943789580764109
2022-05-02,2022-05-03,JPM,JPMorgan Chase,Stock,Validation,4.4916832622699845,2.777018130037441
2022-05-03,2022-05-04,JPM,JPMorgan Chase,Stock,Validation,10.592445662202834,3.1131076586428508
2022-05-04,2022-05-05,JPM,JPMorgan Chase,Stock,Validation,6.420195714234187,3.731628357750432
2022-05-05,2022-05-06,JPM,JPMorgan Chase,Stock,Validation,0.0260899144927859,3.9409911605561576
2022-05-06,2022-05-09,JPM,JPMorgan Chase,Stock,Validation,2.2946355409252712,3.88416858739352
2022-05-09,2022-05-10,JPM,JPMorgan Chase,Stock,Validation,6.088143023152368,3.9556728831721495
2022-05-10,2022-05-11,JPM,JPMorgan Chase,Stock,Validation,0.4004725976374994,3.9029920500213735
2022-05-11,2022-05-12,JPM,JPMorgan Chase,Stock,Validation,0.0071708032426491,3.901465255294119
2022-05-12,2022-05-13,JPM,JPMorgan Chase,Stock,Validation,0.7842694302095942,3.8959271832542273
2022-05-13,2022-05-16,JPM,JPMorgan Chase,Stock,Validation,0.4891363406149349,3.5717659785036764
2022-05-16,2022-05-17,JPM,JPMorgan Chase,Stock,Validation,10.63394789583711,3.560093969847977
2022-05-17,2022-05-18,JPM,JPMorgan Chase,Stock,Validation,2.977033479317403,3.9615844013022974
2022-05-18,2022-05-19,JPM,JPMorgan Chase,Stock,Validation,2.229950641131905,3.776386131339686
2022-05-19,2022-05-20,JPM,JPMorgan Chase,Stock,Validation,0.6777301605772023,3.79651860568944
2022-05-20,2022-05-23,JPM,JPMorgan Chase,Stock,Validation,36.039313339697095,3.79783979353065
2022-05-23,2022-05-24,JPM,JPMorgan Chase,Stock,Validation,1.9673974651565267,5.439147769577796
2022-05-24,2022-05-25,JPM,JPMorgan Chase,Stock,Validation,0.4816364502238812,5.544577605730511
2022-05-25,2022-05-26,JPM,JPMorgan Chase,Stock,Validation,2.9386193572467305,5.090997361099117
2022-05-26,2022-05-27,JPM,JPMorgan Chase,Stock,Validation,1.970937058636155,5.081915009562147
2022-05-27,2022-05-31,JPM,JPMorgan Chase,Stock,Validation,0.5309395845112806,5.062347285594513
2022-05-31,2022-06-01,JPM,JPMorgan Chase,Stock,Validation,3.1332672023870036,4.393749586074089
2022-06-01,2022-06-02,JPM,JPMorgan Chase,Stock,Validation,2.5472324595607563,4.622644387534221
2022-06-02,2022-06-03,JPM,JPMorgan Chase,Stock,Validation,1.9704971542048575,4.543612274804342
2022-06-03,2022-06-06,JPM,JPMorgan Chase,Stock,Validation,0.1095186285409333,4.216955100533486
2022-06-06,2022-06-07,JPM,JPMorgan Chase,Stock,Validation,0.0685178069659761,3.8649115626920656
2022-06-07,2022-06-08,JPM,JPMorgan Chase,Stock,Validation,2.5735748486148826,3.85737093035796
2022-06-08,2022-06-09,JPM,JPMorgan Chase,Stock,Validation,4.511318893479222,3.873430373874072
2022-06-09,2022-06-10,JPM,JPMorgan Chase,Stock,Validation,22.1424601246152,3.786269220506349
2022-06-10,2022-06-13,JPM,JPMorgan Chase,Stock,Validation,9.138999309358342,4.935871945009959
2022-06-13,2022-06-14,JPM,JPMorgan Chase,Stock,Validation,2.8154632859915925,5.388506877689933
2022-06-14,2022-06-15,JPM,JPMorgan Chase,Stock,Validation,1.384475212391915,5.453033151435024
2022-06-15,2022-06-16,JPM,JPMorgan Chase,Stock,Validation,2.9946590515049816,5.527972513941057
2022-06-16,2022-06-17,JPM,JPMorgan Chase,Stock,Validation,0.1248040717220104,5.028703394170664
2022-06-17,2022-06-21,JPM,JPMorgan Chase,Stock,Validation,5.988032971164385,4.93016270765668
2022-06-21,2022-06-22,JPM,JPMorgan Chase,Stock,Validation,0.3166888555943457,5.1947842551878844
2022-06-22,2022-06-23,JPM,JPMorgan Chase,Stock,Validation,1.2098919884248602,5.179198457842953
2022-06-23,2022-06-24,JPM,JPMorgan Chase,Stock,Validation,8.648738077406657,3.254748758746757
2022-06-24,2022-06-27,JPM,JPMorgan Chase,Stock,Validation,0.647175465423237,3.6488221744391978
2022-06-27,2022-06-28,JPM,JPMorgan Chase,Stock,Validation,0.2326367729799504,3.598785703743366
2022-06-28,2022-06-29,JPM,JPMorgan Chase,Stock,Validation,0.2024862377571787,3.3586820008570712
2022-06-29,2022-06-30,JPM,JPMorgan Chase,Stock,Validation,5.57293043161598,3.1639263817331242
2022-06-30,2022-07-01,JPM,JPMorgan Chase,Stock,Validation,1.6145147156243702,3.2024691323177974
2022-07-01,2022-07-05,JPM,JPMorgan Chase,Stock,Validation,0.1452196184083466,3.3370792327261527
2022-07-05,2022-07-06,JPM,JPMorgan Chase,Stock,Validation,0.4228934199987444,3.0850879117005965
2022-07-06,2022-07-07,JPM,JPMorgan Chase,Stock,Validation,6.239076052893249,3.0601647231536826
2022-07-07,2022-07-08,JPM,JPMorgan Chase,Stock,Validation,0.0987942977024046,3.5394627328008594
2022-07-08,2022-07-11,JPM,JPMorgan Chase,Stock,Validation,1.7432627669667826,3.5088715399505452
2022-07-11,2022-07-12,JPM,JPMorgan Chase,Stock,Validation,0.0094917587502868,3.483375908948948
2022-07-12,2022-07-13,JPM,JPMorgan Chase,Stock,Validation,0.8887191534166289,3.3703797484707074
2022-07-13,2022-07-14,JPM,JPMorgan Chase,Stock,Validation,12.647809451271126,2.443956975299912
2022-07-14,2022-07-15,JPM,JPMorgan Chase,Stock,Validation,20.08280391724205,2.6041859336098563
2022-07-15,2022-07-18,JPM,JPMorgan Chase,Stock,Validation,1.065653257127771,3.560732685423672
2022-07-18,2022-07-19,JPM,JPMorgan Chase,Stock,Validation,5.990963917272367,3.5321507088687634
2022-07-19,2022-07-20,JPM,JPMorgan Chase,Stock,Validation,0.0003039991356236,3.686286149232861
2022-07-20,2022-07-21,JPM,JPMorgan Chase,Stock,Validation,0.4605737222241232,3.6767989218380044
2022-07-21,2022-07-22,JPM,JPMorgan Chase,Stock,Validation,0.2369500637863174,3.4115717233352134
2022-07-22,2022-07-25,JPM,JPMorgan Chase,Stock,Validation,0.1600317975758376,3.4074120737799283
2022-07-25,2022-07-26,JPM,JPMorgan Chase,Stock,Validation,2.479262445959627,3.3458808414103216
2022-07-26,2022-07-27,JPM,JPMorgan Chase,Stock,Validation,2.534215484037006,3.0321956790002775
2022-07-27,2022-07-28,JPM,JPMorgan Chase,Stock,Validation,0.1397479075488781,3.1414040637396003
2022-07-28,2022-07-29,JPM,JPMorgan Chase,Stock,Validation,0.2283885796263726,3.136785165888288
2022-07-29,2022-08-01,JPM,JPMorgan Chase,Stock,Validation,1.003759356099142,3.136009131167133
2022-08-01,2022-08-02,JPM,JPMorgan Chase,Stock,Validation,2.467458940578832,2.8971192996786095
2022-08-02,2022-08-03,JPM,JPMorgan Chase,Stock,Validation,1.0900967939008748,2.9515489281596237
2022-08-03,2022-08-04,JPM,JPMorgan Chase,Stock,Validation,1.2240187874667692,2.9976890241596457
2022-08-04,2022-08-05,JPM,JPMorgan Chase,Stock,Validation,8.886994756357666,3.039150785067911
2022-08-05,2022-08-08,JPM,JPMorgan Chase,Stock,Validation,1.5018523355197584,3.1700259292287356
2022-08-08,2022-08-09,JPM,JPMorgan Chase,Stock,Validation,0.8040664611643411,3.2421177783292294
2022-08-09,2022-08-10,JPM,JPMorgan Chase,Stock,Validation,6.632313779908994,3.183547228937248
2022-08-10,2022-08-11,JPM,JPMorgan Chase,Stock,Validation,2.1530903146969833,3.4740123834090753
2022-08-11,2022-08-12,JPM,JPMorgan Chase,Stock,Validation,2.698939501281345,3.4696203576298936
2022-08-12,2022-08-15,JPM,JPMorgan Chase,Stock,Validation,0.07280931293117,2.73212457826214
2022-08-15,2022-08-16,JPM,JPMorgan Chase,Stock,Validation,0.9041735749025662,1.9359795109639795
2022-08-16,2022-08-17,JPM,JPMorgan Chase,Stock,Validation,0.7136793231888002,1.8421986556480703
2022-08-17,2022-08-18,JPM,JPMorgan Chase,Stock,Validation,0.6052130357469362,1.7103596304117226
2022-08-18,2022-08-19,JPM,JPMorgan Chase,Stock,Validation,6.278214473630849,1.7637625762109117
2022-08-19,2022-08-22,JPM,JPMorgan Chase,Stock,Validation,2.7755879535134227,2.1216968711013156
2022-08-22,2022-08-23,JPM,JPMorgan Chase,Stock,Validation,0.9812056377974382,2.2612086533224547
2022-08-23,2022-08-24,JPM,JPMorgan Chase,Stock,Validation,0.0586004318143428,2.308593445990259
2022-08-24,2022-08-25,JPM,JPMorgan Chase,Stock,Validation,5.508568834484731,2.177453296827444
2022-08-25,2022-08-26,JPM,JPMorgan Chase,Stock,Validation,11.073174841185184,2.317346111097865
2022-08-26,2022-08-29,JPM,JPMorgan Chase,Stock,Validation,0.0597660717191146,2.88307489999052
2022-08-29,2022-08-30,JPM,JPMorgan Chase,Stock,Validation,0.000305310174585,2.872981604296769
2022-08-30,2022-08-31,JPM,JPMorgan Chase,Stock,Validation,0.3553634012807993,2.8244336426484615
2022-08-31,2022-09-01,JPM,JPMorgan Chase,Stock,Validation,0.4671452093087936,2.7157548631944732
2022-09-01,2022-09-02,JPM,JPMorgan Chase,Stock,Validation,0.491471712662036,2.6862717812755954
2022-09-02,2022-09-06,JPM,JPMorgan Chase,Stock,Validation,0.0006943473745041,2.6477304244747684
2022-09-06,2022-09-07,JPM,JPMorgan Chase,Stock,Validation,3.539197324929769,2.199433194010539
2022-09-07,2022-09-08,JPM,JPMorgan Chase,Stock,Validation,5.303209624368962,2.3043630272875215
2022-09-08,2022-09-09,JPM,JPMorgan Chase,Stock,Validation,0.2298683084868654,2.5155968710140546
2022-09-09,2022-09-12,JPM,JPMorgan Chase,Stock,Validation,1.3835856616206357,2.2124872375483826
2022-09-12,2022-09-13,JPM,JPMorgan Chase,Stock,Validation,12.508176637634213,2.174720477211881
2022-09-13,2022-09-14,JPM,JPMorgan Chase,Stock,Validation,0.0539383687941531,2.610324053998821
2022-09-14,2022-09-15,JPM,JPMorgan Chase,Stock,Validation,2.2374761666319354,2.5972708771705237
2022-09-15,2022-09-16,JPM,JPMorgan Chase,Stock,Validation,0.4522617938664282,2.6770237849183807
2022-09-16,2022-09-19,JPM,JPMorgan Chase,Stock,Validation,0.8431629619114049,2.667796600474159
2022-09-19,2022-09-20,JPM,JPMorgan Chase,Stock,Validation,3.96651805033726,2.7099889410421762
2022-09-20,2022-09-21,JPM,JPMorgan Chase,Stock,Validation,8.561074668259861,2.600879835403738
2022-09-21,2022-09-22,JPM,JPMorgan Chase,Stock,Validation,1.3096604354290426,2.8720440412934005
2022-09-22,2022-09-23,JPM,JPMorgan Chase,Stock,Validation,3.530170483154508,2.8857375390465325
2022-09-23,2022-09-26,JPM,JPMorgan Chase,Stock,Validation,4.738092398693845,3.0102026767584324
2022-09-26,2022-09-27,JPM,JPMorgan Chase,Stock,Validation,0.7816974729154317,2.7953565656524484
2022-09-27,2022-09-28,JPM,JPMorgan Chase,Stock,Validation,4.0062327772517135,2.3881256955951993
2022-09-28,2022-09-29,JPM,JPMorgan Chase,Stock,Validation,2.9210802778071177,2.6590389084121453
2022-09-29,2022-09-30,JPM,JPMorgan Chase,Stock,Validation,2.4839001559314817,2.75064227289723
2022-09-30,2022-10-03,JPM,JPMorgan Chase,Stock,Validation,9.26659125699857,2.8198599986930075
2022-10-03,2022-10-04,JPM,JPMorgan Chase,Stock,Validation,20.905308211195777,3.3417090989161324
2022-10-04,2022-10-05,JPM,JPMorgan Chase,Stock,Validation,1.5434865902024415,4.449454178757197
2022-10-05,2022-10-06,JPM,JPMorgan Chase,Stock,Validation,4.240579711344937,4.517746115437035
2022-10-06,2022-10-07,JPM,JPMorgan Chase,Stock,Validation,4.070822962543111,4.476460522653995
2022-10-07,2022-10-10,JPM,JPMorgan Chase,Stock,Validation,0.8808366547013701,4.246143697070513
2022-10-10,2022-10-11,JPM,JPMorgan Chase,Stock,Validation,8.575898745503236,4.203952256288899
2022-10-11,2022-10-12,JPM,JPMorgan Chase,Stock,Validation,2.5770843427225896,4.29323844361901
2022-10-12,2022-10-13,JPM,JPMorgan Chase,Stock,Validation,29.271038453480845,4.122628251266112
2022-10-13,2022-10-14,JPM,JPMorgan Chase,Stock,Validation,2.723774801831656,5.7962678449543015
2022-10-14,2022-10-17,JPM,JPMorgan Chase,Stock,Validation,16.926736662695173,5.824278210732942
2022-10-17,2022-10-18,JPM,JPMorgan Chase,Stock,Validation,6.4492981683820645,6.706128899689132
2022-10-18,2022-10-19,JPM,JPMorgan Chase,Stock,Validation,3.9206930654150938,6.981387214419937
2022-10-19,2022-10-20,JPM,JPMorgan Chase,Stock,Validation,0.1067338305498043,6.9790151819984185
2022-10-20,2022-10-21,JPM,JPMorgan Chase,Stock,Validation,26.208493947597507,6.521942421100633
2022-10-21,2022-10-24,JPM,JPMorgan Chase,Stock,Validation,0.015039535309935,7.551908485482
2022-10-24,2022-10-25,JPM,JPMorgan Chase,Stock,Validation,0.0681936207032421,7.26807127723252
2022-10-25,2022-10-26,JPM,JPMorgan Chase,Stock,Validation,1.30553367186034,6.877165345931246
2022-10-26,2022-10-27,JPM,JPMorgan Chase,Stock,Validation,0.1552580946207342,6.7509477319696645
2022-10-27,2022-10-28,JPM,JPMorgan Chase,Stock,Validation,1.394327287225669,6.680888816127296
2022-10-28,2022-10-31,JPM,JPMorgan Chase,Stock,Validation,0.0252082021164439,6.375521375547736
2022-10-31,2022-11-01,JPM,JPMorgan Chase,Stock,Validation,3.1942397908299123,6.125732551082298
2022-11-01,2022-11-02,JPM,JPMorgan Chase,Stock,Validation,0.8557344646410625,5.935092035032757
2022-11-02,2022-11-03,JPM,JPMorgan Chase,Stock,Validation,0.0327554069153553,5.3383504549704845
2022-11-03,2022-11-04,JPM,JPMorgan Chase,Stock,Validation,7.2849898048748205,5.1715669846187895
2022-11-04,2022-11-07,JPM,JPMorgan Chase,Stock,Validation,0.2773235427898427,4.948710460402828
2022-11-07,2022-11-08,JPM,JPMorgan Chase,Stock,Validation,0.0037074949570708,4.514247985631711
2022-11-08,2022-11-09,JPM,JPMorgan Chase,Stock,Validation,1.714566964337356,4.365802820760902
2022-11-09,2022-11-10,JPM,JPMorgan Chase,Stock,Validation,16.268976033102174,3.843209561396845
2022-11-10,2022-11-11,JPM,JPMorgan Chase,Stock,Validation,0.0264859179391759,4.235162719163922
2022-11-11,2022-11-14,JPM,JPMorgan Chase,Stock,Validation,1.0664219724833126,3.370142631000192
2022-11-14,2022-11-15,JPM,JPMorgan Chase,Stock,Validation,0.5285029213088016,3.5419649837508898
2022-11-15,2022-11-16,JPM,JPMorgan Chase,Stock,Validation,0.0183012873297593,3.09487448429395
2022-11-16,2022-11-17,JPM,JPMorgan Chase,Stock,Validation,0.190654797690207,2.917001300171713
2022-11-17,2022-11-18,JPM,JPMorgan Chase,Stock,Validation,0.952678372127188,2.6414286166916368
2022-11-18,2022-11-21,JPM,JPMorgan Chase,Stock,Validation,0.3504464191360084,2.599716290459037
2022-11-21,2022-11-22,JPM,JPMorgan Chase,Stock,Validation,2.2039872298250427,1.615169032426341
2022-11-22,2022-11-23,JPM,JPMorgan Chase,Stock,Validation,1.1251127889166443,1.6651899234206566
2022-11-23,2022-11-25,JPM,JPMorgan Chase,Stock,Validation,0.0362289478811476,1.679032687890685
2022-11-25,2022-11-28,JPM,JPMorgan Chase,Stock,Validation,3.1092279150620765,1.6616724892814645
2022-11-28,2022-11-29,JPM,JPMorgan Chase,Stock,Validation,2.661965317879049,1.8978486900241898
2022-11-29,2022-11-30,JPM,JPMorgan Chase,Stock,Validation,1.390790687638905,1.9445761792687475
2022-11-30,2022-12-01,JPM,JPMorgan Chase,Stock,Validation,1.9991058462870024,1.957714771030652
2022-12-01,2022-12-02,JPM,JPMorgan Chase,Stock,Validation,0.6334548318219614,2.0156723098168703
2022-12-02,2022-12-05,JPM,JPMorgan Chase,Stock,Validation,8.089253855356649,2.000753475949373
2022-12-05,2022-12-06,JPM,JPMorgan Chase,Stock,Validation,0.0280017325477199,2.471835199998604
2022-12-06,2022-12-07,JPM,JPMorgan Chase,Stock,Validation,0.0046787711566906,2.132613148881815
2022-12-07,2022-12-08,JPM,JPMorgan Chase,Stock,Validation,1.089881288492308,2.1201041998568146
2022-12-08,2022-12-09,JPM,JPMorgan Chase,Stock,Validation,0.2952098212176555,2.1716486525705063
2022-12-09,2022-12-12,JPM,JPMorgan Chase,Stock,Validation,2.3692118918988827,2.0953362328479432
2022-12-12,2022-12-13,JPM,JPMorgan Chase,Stock,Validation,0.0093883433657691,1.4074860455349507
2022-12-13,2022-12-14,JPM,JPMorgan Chase,Stock,Validation,0.2509619055862881,1.405671773440917
2022-12-14,2022-12-15,JPM,JPMorgan Chase,Stock,Validation,6.31198960984477,1.3665190735525934
2022-12-15,2022-12-16,JPM,JPMorgan Chase,Stock,Validation,0.3900644001576016,1.6449235428710012
2022-12-16,2022-12-19,JPM,JPMorgan Chase,Stock,Validation,0.3525854665723822,1.6543235771069376
2022-12-19,2022-12-20,JPM,JPMorgan Chase,Stock,Validation,0.2335113185732265,1.674216471892206
2022-12-20,2022-12-21,JPM,JPMorgan Chase,Stock,Validation,1.251108304064708,1.6332471073053565
2022-12-21,2022-12-22,JPM,JPMorgan Chase,Stock,Validation,1.302951681169486,1.6907134551868244
2022-12-22,2022-12-23,JPM,JPMorgan Chase,Stock,Validation,0.2240845154702514,1.6208492331966489
2022-12-23,2022-12-27,JPM,JPMorgan Chase,Stock,Validation,0.1223618710703927,1.5657546384716532
2022-12-27,2022-12-28,JPM,JPMorgan Chase,Stock,Validation,0.297055648440948,1.5729504854637715
2022-12-28,2022-12-29,JPM,JPMorgan Chase,Stock,Validation,0.32733032166628,1.4606017057257152
2022-12-29,2022-12-30,JPM,JPMorgan Chase,Stock,Validation,0.4334529221493949,1.3340501716181359
2022-12-30,2023-01-03,JPM,JPMorgan Chase,Stock,Validation,0.5741840474587937,1.279394431987992
2023-01-03,2023-01-04,JPM,JPMorgan Chase,Stock,Validation,0.8615290360472527,1.2279136390379475
2023-01-04,2023-01-05,JPM,JPMorgan Chase,Stock,Validation,0.0004913177243755,1.2390173139266807
2023-01-05,2023-01-06,JPM,JPMorgan Chase,Stock,Validation,3.592921344976842,0.8035428035008938
2023-01-06,2023-01-09,JPM,JPMorgan Chase,Stock,Validation,0.171469200345547,0.9440599799538841
2023-01-09,2023-01-10,JPM,JPMorgan Chase,Stock,Validation,0.7945823011516064,0.9610843125711671
2023-01-10,2023-01-11,JPM,JPMorgan Chase,Stock,Validation,0.5482128970295781,0.949971678364361
2023-01-11,2023-01-12,JPM,JPMorgan Chase,Stock,Validation,0.0100654374467308,0.9284353517358273
2023-01-12,2023-01-13,JPM,JPMorgan Chase,Stock,Validation,6.210816653881664,0.8527507307063102
2023-01-13,2023-01-17,JPM,JPMorgan Chase,Stock,Validation,2.425460654506596,1.0902155176917554
2023-01-17,2023-01-18,JPM,JPMorgan Chase,Stock,Validation,9.304418872363582,1.2324217033115503
