Date,Target_Date,Ticker,Asset,Role,Split,Target_Squared_Return,Historical_Variance_Forecast
2022-03-24,2022-03-25,JNJ,Johnson & Johnson,Stock,Validation,0.9103220176736916,2.446508604339096
2022-03-25,2022-03-28,JNJ,Johnson & Johnson,Stock,Validation,0.2632127920405974,2.1717226661844036
2022-03-28,2022-03-29,JNJ,Johnson & Johnson,Stock,Validation,0.0025617643279522,1.1954117916642877
2022-03-29,2022-03-30,JNJ,Johnson & Johnson,Stock,Validation,1.0721158752675377,1.1298321262935889
2022-03-30,2022-03-31,JNJ,Johnson & Johnson,Stock,Validation,1.749770024353969,1.1221900252121144
2022-03-31,2022-04-01,JNJ,Johnson & Johnson,Stock,Validation,0.2918067223290309,1.22833243791248
2022-04-01,2022-04-04,JNJ,Johnson & Johnson,Stock,Validation,0.940766945885255,1.1630346438785757
2022-04-04,2022-04-05,JNJ,Johnson & Johnson,Stock,Validation,0.4146073254704513,1.22842486592605
2022-04-05,2022-04-06,JNJ,Johnson & Johnson,Stock,Validation,6.594348189971093,1.1376791315486732
2022-04-06,2022-04-07,JNJ,Johnson & Johnson,Stock,Validation,0.0666773626543674,1.139238220960468
2022-04-07,2022-04-08,JNJ,Johnson & Johnson,Stock,Validation,0.0391487650429584,1.1577984964021946
2022-04-08,2022-04-11,JNJ,Johnson & Johnson,Stock,Validation,1.587156848771229,1.1574866432846682
2022-04-11,2022-04-12,JNJ,Johnson & Johnson,Stock,Validation,0.0011125323709515,1.268754297026779
2022-04-12,2022-04-13,JNJ,Johnson & Johnson,Stock,Validation,0.1777080167661385,1.208700186547207
2022-04-13,2022-04-14,JNJ,Johnson & Johnson,Stock,Validation,0.1777080167661328,0.9268675313334427
2022-04-14,2022-04-18,JNJ,Johnson & Johnson,Stock,Validation,1.5698871887025512,0.8864060434650678
2022-04-18,2022-04-19,JNJ,Johnson & Johnson,Stock,Validation,9.031071935124674,0.9020517728685823
2022-04-19,2022-04-20,JNJ,Johnson & Johnson,Stock,Validation,0.1948530430894864,1.2415335667393075
2022-04-20,2022-04-21,JNJ,Johnson & Johnson,Stock,Validation,0.0832954175391299,1.2380008646302127
2022-04-21,2022-04-22,JNJ,Johnson & Johnson,Stock,Validation,0.9951250049655478,1.2269506153151886
2022-04-22,2022-04-25,JNJ,Johnson & Johnson,Stock,Validation,5.916815955561691,1.2824258033548455
2022-04-25,2022-04-26,JNJ,Johnson & Johnson,Stock,Validation,0.5149185715717125,1.5193039350983168
2022-04-26,2022-04-27,JNJ,Johnson & Johnson,Stock,Validation,1.9791922094238636,1.5403590391989264
2022-04-27,2022-04-28,JNJ,Johnson & Johnson,Stock,Validation,0.5535906063923708,1.6566270202991504
2022-04-28,2022-04-29,JNJ,Johnson & Johnson,Stock,Validation,2.7183024878207123,1.673696110124818
2022-04-29,2022-05-02,JNJ,Johnson & Johnson,Stock,Validation,1.0275499555255383,1.7793369992711845
2022-05-02,2022-05-03,JNJ,Johnson & Johnson,Stock,Validation,0.0384598725485399,1.7422871014921832
2022-05-03,2022-05-04,JNJ,Johnson & Johnson,Stock,Validation,1.135543444496385,1.7311073159405783
2022-05-04,2022-05-05,JNJ,Johnson & Johnson,Stock,Validation,3.715199892561767,1.73043684627586
2022-05-05,2022-05-06,JNJ,Johnson & Johnson,Stock,Validation,0.048778539102772,1.905335327653328
2022-05-06,2022-05-09,JNJ,Johnson & Johnson,Stock,Validation,0.2946516498218469,1.5531684161885848
2022-05-09,2022-05-10,JNJ,Johnson & Johnson,Stock,Validation,0.0183362863471955,1.5755070528721347
2022-05-10,2022-05-11,JNJ,Johnson & Johnson,Stock,Validation,0.2954848074175745,1.570286045738755
2022-05-11,2022-05-12,JNJ,Johnson & Johnson,Stock,Validation,0.9663776337939172,1.5140334713003283
2022-05-12,2022-05-13,JNJ,Johnson & Johnson,Stock,Validation,0.3307219889538013,1.5695762292385962
2022-05-13,2022-05-16,JNJ,Johnson & Johnson,Stock,Validation,0.4803910896311079,1.5694761553071934
2022-05-16,2022-05-17,JNJ,Johnson & Johnson,Stock,Validation,0.1719703110723395,1.5929656849542382
2022-05-17,2022-05-18,JNJ,Johnson & Johnson,Stock,Validation,3.512185281367996,1.5245230119710462
2022-05-18,2022-05-19,JNJ,Johnson & Johnson,Stock,Validation,0.7971594095632992,1.2070167448728666
2022-05-19,2022-05-20,JNJ,Johnson & Johnson,Stock,Validation,3.001898209628034,1.2060275754242835
2022-05-20,2022-05-23,JNJ,Johnson & Johnson,Stock,Validation,4.084263626084252,1.395770597563273
2022-05-23,2022-05-24,JNJ,Johnson & Johnson,Stock,Validation,1.180190141965334,1.5794384256668113
2022-05-24,2022-05-25,JNJ,Johnson & Johnson,Stock,Validation,0.972419091786635,1.3349408289407707
2022-05-25,2022-05-26,JNJ,Johnson & Johnson,Stock,Validation,0.0079399143390525,1.3552541413593953
2022-05-26,2022-05-27,JNJ,Johnson & Johnson,Stock,Validation,0.8175287292422869,1.265970342233875
2022-05-27,2022-05-31,JNJ,Johnson & Johnson,Stock,Validation,0.7485206436303051,1.2797313723038868
2022-05-31,2022-06-01,JNJ,Johnson & Johnson,Stock,Validation,1.0381881578450276,1.1822420095770894
2022-06-01,2022-06-02,JNJ,Johnson & Johnson,Stock,Validation,0.0996277103216901,1.1827769409717943
2022-06-02,2022-06-03,JNJ,Johnson & Johnson,Stock,Validation,0.1705134978920739,1.1858688259405965
2022-06-03,2022-06-06,JNJ,Johnson & Johnson,Stock,Validation,0.0001283375434301,1.1324058273601947
2022-06-06,2022-06-07,JNJ,Johnson & Johnson,Stock,Validation,1.1963314452847658,0.9514097162877684
2022-06-07,2022-06-08,JNJ,Johnson & Johnson,Stock,Validation,0.3553987453128444,1.0019387705783045
2022-06-08,2022-06-09,JNJ,Johnson & Johnson,Stock,Validation,4.138450119532771,1.0113859808252648
2022-06-09,2022-06-10,JNJ,Johnson & Johnson,Stock,Validation,0.448893411654631,1.2143433849587786
2022-06-10,2022-06-13,JNJ,Johnson & Johnson,Stock,Validation,1.0272845765037972,1.22120131934533
2022-06-13,2022-06-14,JNJ,Johnson & Johnson,Stock,Validation,2.38928562841448,1.2013212713961197
2022-06-14,2022-06-15,JNJ,Johnson & Johnson,Stock,Validation,1.133231760494269,1.2862467586264246
2022-06-15,2022-06-16,JNJ,Johnson & Johnson,Stock,Validation,0.0027989593001276,1.3263076863511465
2022-06-16,2022-06-17,JNJ,Johnson & Johnson,Stock,Validation,0.1333750870992295,1.310631143462533
2022-06-17,2022-06-21,JNJ,Johnson & Johnson,Stock,Validation,4.298364113831411,1.1676730220685614
2022-06-21,2022-06-22,JNJ,Johnson & Johnson,Stock,Validation,2.4512517376685494,1.362205648584987
2022-06-22,2022-06-23,JNJ,Johnson & Johnson,Stock,Validation,4.866641013942846,1.3346899534868741
2022-06-23,2022-06-24,JNJ,Johnson & Johnson,Stock,Validation,2.1119756175420545,1.373782393992893
2022-06-24,2022-06-27,JNJ,Johnson & Johnson,Stock,Validation,0.008706858521476,1.4198370796062698
2022-06-27,2022-06-28,JNJ,Johnson & Johnson,Stock,Validation,8.326140856467148,1.3676728404059573
2022-06-28,2022-06-29,JNJ,Johnson & Johnson,Stock,Validation,0.0007995470465801,1.7833702563219234
2022-06-29,2022-06-30,JNJ,Johnson & Johnson,Stock,Validation,0.086060606970366,1.734808739710458
2022-06-30,2022-07-01,JNJ,Johnson & Johnson,Stock,Validation,1.2678109313668962,1.7111239002130474
2022-07-01,2022-07-05,JNJ,Johnson & Johnson,Stock,Validation,0.595496906268089,1.7232085610133616
2022-07-05,2022-07-06,JNJ,Johnson & Johnson,Stock,Validation,0.0080579627082772,1.7497074825535062
2022-07-06,2022-07-07,JNJ,Johnson & Johnson,Stock,Validation,0.0125662519301134,1.7396489377274809
2022-07-07,2022-07-08,JNJ,Johnson & Johnson,Stock,Validation,0.0152073439522453,1.7396115397573115
2022-07-08,2022-07-11,JNJ,Johnson & Johnson,Stock,Validation,0.0015413611763981,1.6838872054165772
2022-07-11,2022-07-12,JNJ,Johnson & Johnson,Stock,Validation,1.992801709225672,1.6653348511146138
2022-07-12,2022-07-13,JNJ,Johnson & Johnson,Stock,Validation,0.0544843559120097,1.5553451202333903
2022-07-13,2022-07-14,JNJ,Johnson & Johnson,Stock,Validation,0.0186919890842841,1.5326253868574642
2022-07-14,2022-07-15,JNJ,Johnson & Johnson,Stock,Validation,2.076608614824552,1.4699474532074457
2022-07-15,2022-07-18,JNJ,Johnson & Johnson,Stock,Validation,5.152152797347213,1.393089735891985
2022-07-18,2022-07-19,JNJ,Johnson & Johnson,Stock,Validation,2.1567198073357607,1.659625196916095
2022-07-19,2022-07-20,JNJ,Johnson & Johnson,Stock,Validation,0.3276609822055412,1.7796591849121293
2022-07-20,2022-07-21,JNJ,Johnson & Johnson,Stock,Validation,0.123075300104721,1.7902009200990325
2022-07-21,2022-07-22,JNJ,Johnson & Johnson,Stock,Validation,0.222537171068246,1.5804010251782739
2022-07-22,2022-07-25,JNJ,Johnson & Johnson,Stock,Validation,0.0389356172680254,1.4609724047755261
2022-07-25,2022-07-26,JNJ,Johnson & Johnson,Stock,Validation,0.4969247840680573,1.1900710252101703
2022-07-26,2022-07-27,JNJ,Johnson & Johnson,Stock,Validation,0.0765906266788047,1.093410097515569
2022-07-27,2022-07-28,JNJ,Johnson & Johnson,Stock,Validation,0.3314344187350932,1.0924976954805068
2022-07-28,2022-07-29,JNJ,Johnson & Johnson,Stock,Validation,0.0336855830199316,0.7470087805753527
2022-07-29,2022-08-01,JNJ,Johnson & Johnson,Stock,Validation,0.122602794821026,0.749749534726565
2022-08-01,2022-08-02,JNJ,Johnson & Johnson,Stock,Validation,0.3259293517861976,0.7462840946718992
2022-08-02,2022-08-03,JNJ,Johnson & Johnson,Stock,Validation,0.923837594047716,0.6757784792765095
2022-08-03,2022-08-04,JNJ,Johnson & Johnson,Stock,Validation,2.613992500753468,0.7159549736831565
2022-08-04,2022-08-05,JNJ,Johnson & Johnson,Stock,Validation,0.1573043173629212,0.8229596794421183
2022-08-05,2022-08-08,JNJ,Johnson & Johnson,Stock,Validation,0.2843473824213636,0.8205701419381359
2022-08-08,2022-08-09,JNJ,Johnson & Johnson,Stock,Validation,0.0001385996721095,0.8253735294131015
2022-08-09,2022-08-10,JNJ,Johnson & Johnson,Stock,Validation,0.0826703453723158,0.8241700608220034
2022-08-10,2022-08-11,JNJ,Johnson & Johnson,Stock,Validation,4.368134662055041,0.7597308312317149
2022-08-11,2022-08-12,JNJ,Johnson & Johnson,Stock,Validation,1.225364117988376,0.9407724196981938
2022-08-12,2022-08-15,JNJ,Johnson & Johnson,Stock,Validation,0.2273046154726768,0.968720638873443
2022-08-15,2022-08-16,JNJ,Johnson & Johnson,Stock,Validation,0.7870542935923328,0.8460763737459442
2022-08-16,2022-08-17,JNJ,Johnson & Johnson,Stock,Validation,3.573975677577873e-05,0.7101440859280104
2022-08-17,2022-08-18,JNJ,Johnson & Johnson,Stock,Validation,0.2347683847561079,0.6245001034005813
2022-08-18,2022-08-19,JNJ,Johnson & Johnson,Stock,Validation,2.284865517534148,0.6208511228466534
2022-08-19,2022-08-22,JNJ,Johnson & Johnson,Stock,Validation,0.123502918068917,0.7386395468033504
2022-08-22,2022-08-23,JNJ,Johnson & Johnson,Stock,Validation,0.7656517299784253,0.7274713467642375
2022-08-23,2022-08-24,JNJ,Johnson & Johnson,Stock,Validation,0.1099572390222663,0.7508694034903874
2022-08-24,2022-08-25,JNJ,Johnson & Johnson,Stock,Validation,0.8681490432978486,0.7138108100663985
2022-08-25,2022-08-26,JNJ,Johnson & Johnson,Stock,Validation,2.9792986370195633,0.7735424011481057
2022-08-26,2022-08-29,JNJ,Johnson & Johnson,Stock,Validation,0.6023629290929159,0.8615582298929535
2022-08-29,2022-08-30,JNJ,Johnson & Johnson,Stock,Validation,0.1227039858914324,0.8640381883696943
2022-08-30,2022-08-31,JNJ,Johnson & Johnson,Stock,Validation,0.4533952753301127,0.8640390106357424
2022-08-31,2022-09-01,JNJ,Johnson & Johnson,Stock,Validation,5.997724534779602,0.8673825747000793
2022-09-01,2022-09-02,JNJ,Johnson & Johnson,Stock,Validation,2.5122174212237973,1.1601717666502223
2022-09-02,2022-09-06,JNJ,Johnson & Johnson,Stock,Validation,0.0728849975953323,1.15580323229098
2022-09-06,2022-09-07,JNJ,Johnson & Johnson,Stock,Validation,0.2958897758196012,1.1655772034262022
2022-09-07,2022-09-08,JNJ,Johnson & Johnson,Stock,Validation,0.6420661348359239,1.1842975969480072
2022-09-08,2022-09-09,JNJ,Johnson & Johnson,Stock,Validation,0.03736800471262,1.2264291004991512
2022-09-09,2022-09-12,JNJ,Johnson & Johnson,Stock,Validation,0.001786856664174,1.2231623842156407
2022-09-12,2022-09-13,JNJ,Johnson & Johnson,Stock,Validation,6.9508262877121485,1.0170896256096773
2022-09-13,2022-09-14,JNJ,Johnson & Johnson,Stock,Validation,4.174138350559544,1.2961043602651743
2022-09-14,2022-09-15,JNJ,Johnson & Johnson,Stock,Validation,0.0648934914787403,1.5007418485996087
2022-09-15,2022-09-16,JNJ,Johnson & Johnson,Stock,Validation,2.295204749320769,1.4630942320022187
2022-09-16,2022-09-19,JNJ,Johnson & Johnson,Stock,Validation,0.625243302344405,1.5783767508137323
2022-09-19,2022-09-20,JNJ,Johnson & Johnson,Stock,Validation,0.6255561345241459,1.5986710551422711
2022-09-20,2022-09-21,JNJ,Johnson & Johnson,Stock,Validation,1.060316936458016,1.5071987641358073
2022-09-21,2022-09-22,JNJ,Johnson & Johnson,Stock,Validation,3.099315259519458,1.5467195852640319
2022-09-22,2022-09-23,JNJ,Johnson & Johnson,Stock,Validation,0.1052707393649367,1.6795628103087594
2022-09-23,2022-09-26,JNJ,Johnson & Johnson,Stock,Validation,0.3766394809855501,1.6782096800058894
2022-09-26,2022-09-27,JNJ,Johnson & Johnson,Stock,Validation,0.2113391919184023,1.6529970649539365
2022-09-27,2022-09-28,JNJ,Johnson & Johnson,Stock,Validation,0.7348663029320759,1.5159627023456088
2022-09-28,2022-09-29,JNJ,Johnson & Johnson,Stock,Validation,1.2235298256047331,1.5130698167121435
2022-09-29,2022-09-30,JNJ,Johnson & Johnson,Stock,Validation,0.5092701412508793,1.5740948114793523
2022-09-30,2022-10-03,JNJ,Johnson & Johnson,Stock,Validation,0.0096086604943703,1.5771311155673458
2022-10-03,2022-10-04,JNJ,Johnson & Johnson,Stock,Validation,2.1666622297883924,1.277370645681219
2022-10-04,2022-10-05,JNJ,Johnson & Johnson,Stock,Validation,0.0951147051241472,1.2568072235643195
2022-10-05,2022-10-06,JNJ,Johnson & Johnson,Stock,Validation,3.830296761692222,1.2619535900550098
2022-10-06,2022-10-07,JNJ,Johnson & Johnson,Stock,Validation,1.1273715212784798,1.4377839673274913
2022-10-07,2022-10-10,JNJ,Johnson & Johnson,Stock,Validation,0.017163286663331,1.4420275079131877
2022-10-10,2022-10-11,JNJ,Johnson & Johnson,Stock,Validation,2.0618746565990245,1.4400621701776464
2022-10-11,2022-10-12,JNJ,Johnson & Johnson,Stock,Validation,0.0006030862485442,1.5607452810834856
2022-10-12,2022-10-13,JNJ,Johnson & Johnson,Stock,Validation,2.252272191131035,1.2190361415874942
2022-10-13,2022-10-14,JNJ,Johnson & Johnson,Stock,Validation,0.175292137517146,1.1244104189323327
2022-10-14,2022-10-17,JNJ,Johnson & Johnson,Stock,Validation,1.6559199811874536,1.1298034449334604
2022-10-17,2022-10-18,JNJ,Johnson & Johnson,Stock,Validation,0.1216439799400912,1.097306414196515
2022-10-18,2022-10-19,JNJ,Johnson & Johnson,Stock,Validation,0.6372930501480203,1.0729334849884975
2022-10-19,2022-10-20,JNJ,Johnson & Johnson,Stock,Validation,0.0648699030865906,1.0735144859346486
2022-10-20,2022-10-21,JNJ,Johnson & Johnson,Stock,Validation,4.652449699681074,1.0208533282119991
2022-10-21,2022-10-24,JNJ,Johnson & Johnson,Stock,Validation,1.786270975541452,1.0960316506041192
2022-10-24,2022-10-25,JNJ,Johnson & Johnson,Stock,Validation,0.0249684339634698,1.1703609741008418
2022-10-25,2022-10-26,JNJ,Johnson & Johnson,Stock,Validation,0.7653184614398474,1.1468080329196475
2022-10-26,2022-10-27,JNJ,Johnson & Johnson,Stock,Validation,0.0033726811567199,1.1513367196307491
2022-10-27,2022-10-28,JNJ,Johnson & Johnson,Stock,Validation,2.174878182434553,1.1296558851877534
2022-10-28,2022-10-31,JNJ,Johnson & Johnson,Stock,Validation,0.2662425399757617,1.118175758942867
2022-10-31,2022-11-01,JNJ,Johnson & Johnson,Stock,Validation,0.2571856224883068,1.1001949712745334
2022-11-01,2022-11-02,JNJ,Johnson & Johnson,Stock,Validation,2.3984637929663415,1.1244343087453919
2022-11-02,2022-11-03,JNJ,Johnson & Johnson,Stock,Validation,0.0289006281424421,1.198928872181867
2022-11-03,2022-11-04,JNJ,Johnson & Johnson,Stock,Validation,0.1973105055348558,1.1885512100952431
2022-11-04,2022-11-07,JNJ,Johnson & Johnson,Stock,Validation,0.7585593339483052,0.9549656729979736
2022-11-07,2022-11-08,JNJ,Johnson & Johnson,Stock,Validation,0.2459367881880669,0.874779293031932
2022-11-08,2022-11-09,JNJ,Johnson & Johnson,Stock,Validation,0.6444949924431833,0.8725637116685032
2022-11-09,2022-11-10,JNJ,Johnson & Johnson,Stock,Validation,1.356143540753146,0.8754754289704723
2022-11-10,2022-11-11,JNJ,Johnson & Johnson,Stock,Validation,9.226917934221724,0.9070357431400614
2022-11-11,2022-11-14,JNJ,Johnson & Johnson,Stock,Validation,2.4318250848189673,1.3578035999258178
2022-11-14,2022-11-15,JNJ,Johnson & Johnson,Stock,Validation,0.0777354779782315,1.438214523404774
2022-11-15,2022-11-16,JNJ,Johnson & Johnson,Stock,Validation,0.3828880458439503,1.3781521195868676
2022-11-16,2022-11-17,JNJ,Johnson & Johnson,Stock,Validation,0.6461582556124829,1.3732171942689049
2022-11-17,2022-11-18,JNJ,Johnson & Johnson,Stock,Validation,0.5828305467003111,1.3340570525441715
2022-11-18,2022-11-21,JNJ,Johnson & Johnson,Stock,Validation,0.2629208760823661,1.3448227408849773
2022-11-21,2022-11-22,JNJ,Johnson & Johnson,Stock,Validation,0.2322005204615005,1.1698076749436712
2022-11-22,2022-11-23,JNJ,Johnson & Johnson,Stock,Validation,0.0115307345242024,1.1101301014131915
2022-11-23,2022-11-25,JNJ,Johnson & Johnson,Stock,Validation,0.0168659270563556,1.1042328941170487
2022-11-25,2022-11-28,JNJ,Johnson & Johnson,Stock,Validation,0.0025752686802091,1.0806269780898092
2022-11-28,2022-11-29,JNJ,Johnson & Johnson,Stock,Validation,0.4924209631383662,1.080709889160278
2022-11-29,2022-11-30,JNJ,Johnson & Johnson,Stock,Validation,1.163954804736037,1.0217390973903204
2022-11-30,2022-12-01,JNJ,Johnson & Johnson,Stock,Validation,0.1721163344355526,1.0504026025302768
2022-12-01,2022-12-02,JNJ,Johnson & Johnson,Stock,Validation,0.0061283050493966,1.0312458239721103
2022-12-02,2022-12-05,JNJ,Johnson & Johnson,Stock,Validation,0.0031273461979663,0.8754562843787392
2022-12-05,2022-12-06,JNJ,Johnson & Johnson,Stock,Validation,2.281296196683897,0.8799442639305728
2022-12-06,2022-12-07,JNJ,Johnson & Johnson,Stock,Validation,0.3669609539284463,1.0239726740412805
2022-12-07,2022-12-08,JNJ,Johnson & Johnson,Stock,Validation,0.0002866793022023,1.0083948606577393
2022-12-08,2022-12-09,JNJ,Johnson & Johnson,Stock,Validation,0.684499749499831,1.0024925776429223
2022-12-09,2022-12-12,JNJ,Johnson & Johnson,Stock,Validation,1.4110232976737558,1.0047902792979315
2022-12-12,2022-12-13,JNJ,Johnson & Johnson,Stock,Validation,0.5889134662529206,1.0072515530685222
2022-12-13,2022-12-14,JNJ,Johnson & Johnson,Stock,Validation,0.0938929613126321,0.4945581079118049
2022-12-14,2022-12-15,JNJ,Johnson & Johnson,Stock,Validation,1.6149724414267106,0.41188077628380054
2022-12-15,2022-12-16,JNJ,Johnson & Johnson,Stock,Validation,1.0623419569664587,0.5207217694896971
2022-12-16,2022-12-19,JNJ,Johnson & Johnson,Stock,Validation,0.0117178307511509,0.5761702903698792
2022-12-19,2022-12-20,JNJ,Johnson & Johnson,Stock,Validation,0.0117178307511521,0.5507606429439619
2022-12-20,2022-12-21,JNJ,Johnson & Johnson,Stock,Validation,1.2943496500052727,0.5242945131773559
2022-12-21,2022-12-22,JNJ,Johnson & Johnson,Stock,Validation,0.1343270692485281,0.5739179182684411
2022-12-22,2022-12-23,JNJ,Johnson & Johnson,Stock,Validation,0.0644374664770546,0.5712174440829225
2022-12-23,2022-12-27,JNJ,Johnson & Johnson,Stock,Validation,0.0007931947936755,0.5737289212228868
2022-12-27,2022-12-28,JNJ,Johnson & Johnson,Stock,Validation,0.1891463044934695,0.5730653641275794
2022-12-28,2022-12-29,JNJ,Johnson & Johnson,Stock,Validation,0.2582407225571521,0.5820800860149988
2022-12-29,2022-12-30,JNJ,Johnson & Johnson,Stock,Validation,0.2640293882604515,0.5690665655313456
2022-12-30,2023-01-03,JNJ,Johnson & Johnson,Stock,Validation,0.7534139835098053,0.5243358873759594
2023-01-03,2023-01-04,JNJ,Johnson & Johnson,Stock,Validation,1.172560182490378,0.5545546667939847
2023-01-04,2023-01-05,JNJ,Johnson & Johnson,Stock,Validation,0.5492082993893317,0.6119478822736053
